target,model,feature_set,fold,metric,value,balancing
ADDEPEV3,LogisticRegression,default,4,pr_auc,0.6041975338978542,class_weight
ADDEPEV3,LogisticRegression,default,4,brier,0.1633509213556284,class_weight
ADDEPEV3,XGBoost,default,4,accuracy,0.838705069175064,class_weight
ADDEPEV3,XGBoost,default,4,precision,0.6871347436002964,class_weight
ADDEPEV3,XGBoost,default,4,recall,0.4342262678803641,class_weight
ADDEPEV3,XGBoost,default,4,f1,0.5321603875820743,class_weight
ADDEPEV3,XGBoost,default,4,specificity,0.9470435800267499,class_weight
ADDEPEV3,XGBoost,default,4,roc_auc,0.8420803502530919,class_weight
ADDEPEV3,XGBoost,default,4,pr_auc,0.6313154299216327,class_weight
ADDEPEV3,XGBoost,default,4,brier,0.11624754965305328,class_weight
ADDEPEV3,LightGBM,default,4,accuracy,0.7744969835496314,class_weight
ADDEPEV3,LightGBM,default,4,precision,0.47846460618145564,class_weight
ADDEPEV3,LightGBM,default,4,recall,0.7488686605981795,class_weight
ADDEPEV3,LightGBM,default,4,f1,0.5838791442765893,class_weight
ADDEPEV3,LightGBM,default,4,specificity,0.7813614578689255,class_weight
ADDEPEV3,LightGBM,default,4,roc_auc,0.8416599055173529,class_weight
ADDEPEV3,LightGBM,default,4,pr_auc,0.6307078891327453,class_weight
ADDEPEV3,LightGBM,default,4,brier,0.15682908604671952,class_weight
ADDEPEV3,RandomForest,default,5,accuracy,0.7687058383973803,class_weight
ADDEPEV3,RandomForest,default,5,precision,0.4695913261050876,class_weight
ADDEPEV3,RandomForest,default,5,recall,0.7321716514954486,class_weight
ADDEPEV3,RandomForest,default,5,f1,0.5721951219512195,class_weight
ADDEPEV3,RandomForest,default,5,specificity,0.7784914177440927,class_weight
ADDEPEV3,RandomForest,default,5,roc_auc,0.8331537210550146,class_weight
ADDEPEV3,RandomForest,default,5,pr_auc,0.6162475446499938,class_weight
ADDEPEV3,RandomForest,default,5,brier,0.1702973575887679,class_weight
ADDEPEV3,LinearSVC,default,5,accuracy,0.8347600575817848,class_weight
ADDEPEV3,LinearSVC,default,5,precision,0.6993905922681394,class_weight
ADDEPEV3,LinearSVC,default,5,recall,0.3820546163849155,class_weight
ADDEPEV3,LinearSVC,default,5,f1,0.49416355501732434,class_weight
ADDEPEV3,LinearSVC,default,5,specificity,0.9560159384752563,class_weight
ADDEPEV3,LinearSVC,default,5,roc_auc,0.8259280143048711,class_weight
ADDEPEV3,LinearSVC,default,5,pr_auc,0.61090361181606,class_weight
ADDEPEV3,LinearSVC,default,5,brier,0.1206665629019075,class_weight
ADDEPEV3,LogisticRegression,default,5,accuracy,0.7825188734189734,class_weight
ADDEPEV3,LogisticRegression,default,5,precision,0.48957796273108933,class_weight
ADDEPEV3,LogisticRegression,default,5,recall,0.6914954486345903,class_weight
ADDEPEV3,LogisticRegression,default,5,f1,0.5732766985057892,class_weight
ADDEPEV3,LogisticRegression,default,5,specificity,0.8068992420864913,class_weight
ADDEPEV3,LogisticRegression,default,5,roc_auc,0.8267143502948343,class_weight
ADDEPEV3,LogisticRegression,default,5,pr_auc,0.6117834893682236,class_weight
ADDEPEV3,LogisticRegression,default,5,brier,0.16324023189706413,class_weight
ADDEPEV3,XGBoost,default,5,accuracy,0.8425072251953275,class_weight
ADDEPEV3,XGBoost,default,5,precision,0.7008126077320856,class_weight
ADDEPEV3,XGBoost,default,5,recall,0.44410923276983094,class_weight
ADDEPEV3,XGBoost,default,5,f1,0.5436831380539989,class_weight
ADDEPEV3,XGBoost,default,5,specificity,0.949217008470798,class_weight
ADDEPEV3,XGBoost,default,5,roc_auc,0.8450527692859798,class_weight
ADDEPEV3,XGBoost,default,5,pr_auc,0.6405183066983506,class_weight
ADDEPEV3,XGBoost,default,5,brier,0.11474324762821198,class_weight
ADDEPEV3,LightGBM,default,5,accuracy,0.7752332391951737,class_weight
ADDEPEV3,LightGBM,default,5,precision,0.479666457099368,class_weight
ADDEPEV3,LightGBM,default,5,recall,0.7540182054616384,class_weight
ADDEPEV3,LightGBM,default,5,f1,0.5863366096347531,class_weight
ADDEPEV3,LightGBM,default,5,specificity,0.7809156263932233,class_weight
ADDEPEV3,LightGBM,default,5,roc_auc,0.8451240197070267,class_weight
ADDEPEV3,LightGBM,default,5,pr_auc,0.6405193991004365,class_weight
ADDEPEV3,LightGBM,default,5,brier,0.15622400299435008,class_weight
ADDEPEV3,RandomForest,default,OOF,accuracy@thr,0.8031828151716681,class_weight
ADDEPEV3,RandomForest,default,OOF,precision@thr,0.527922706956034,class_weight
ADDEPEV3,RandomForest,default,OOF,recall@thr,0.6463146944083225,class_weight
ADDEPEV3,RandomForest,default,OOF,f1@thr,0.5811502897472954,class_weight
ADDEPEV3,RandomForest,default,OOF,specificity@thr,0.8451993836397023,class_weight
ADDEPEV3,RandomForest,default,OOF,threshold,0.5534058444245102,class_weight
ADDEPEV3,LinearSVC,default,OOF,accuracy@thr,0.8022048060904692,class_weight
ADDEPEV3,LinearSVC,default,OOF,precision@thr,0.5262868861602354,class_weight
ADDEPEV3,LinearSVC,default,OOF,recall@thr,0.6380650195058517,class_weight
ADDEPEV3,LinearSVC,default,OOF,f1@thr,0.576810585613121,class_weight
ADDEPEV3,LinearSVC,default,OOF,specificity@thr,0.8461690643973908,class_weight
ADDEPEV3,LinearSVC,default,OOF,threshold,0.24771554435613252,class_weight
ADDEPEV3,LogisticRegression,default,OOF,accuracy@thr,0.8006268049212538,class_weight
ADDEPEV3,LogisticRegression,default,OOF,precision@thr,0.5227783813831266,class_weight
ADDEPEV3,LogisticRegression,default,OOF,recall@thr,0.6457217165149545,class_weight
ADDEPEV3,LogisticRegression,default,OOF,f1@thr,0.5777823286294076,class_weight
ADDEPEV3,LogisticRegression,default,OOF,specificity@thr,0.8421175821511866,class_weight
ADDEPEV3,LogisticRegression,default,OOF,threshold,0.5445066985338045,class_weight
ADDEPEV3,XGBoost,default,OOF,accuracy@thr,0.8163628611490837,class_weight
ADDEPEV3,XGBoost,default,OOF,precision@thr,0.5564467597790452,class_weight
ADDEPEV3,XGBoost,default,OOF,recall@thr,0.6444941482444734,class_weight
ADDEPEV3,XGBoost,default,OOF,f1@thr,0.5972428419936373,class_weight
ADDEPEV3,XGBoost,default,OOF,specificity@thr,0.8623972848938785,class_weight
ADDEPEV3,XGBoost,default,OOF,threshold,0.30360954999923706,class_weight
ADDEPEV3,LightGBM,default,OOF,accuracy@thr,0.8144595895438741,class_weight
ADDEPEV3,LightGBM,default,OOF,precision@thr,0.5515146713150041,class_weight
ADDEPEV3,LightGBM,default,OOF,recall@thr,0.6517139141742523,class_weight
ADDEPEV3,LightGBM,default,OOF,f1@thr,0.597442230847726,class_weight
ADDEPEV3,LightGBM,default,OOF,specificity@thr,0.8580504401180336,class_weight
ADDEPEV3,LightGBM,default,OOF,threshold,0.6139213181512408,class_weight
